platform,product_id,rating,comment,Quality,Price,Delivery,Service,cleaned_comment
shopee,24379423147,5,Giao hàng nhanh chóng Hàng nguyên kiện Đóng thùng chắc chắn Chưa sử dụng  Nồi to nhẹ,2,-1,2,-1,giao hàng hàng nhanh_chóng hàng nguyên kiện đóng_thùng chắc_chắn chưa sử_dụng nồi to nhẹ
shopee,24379423147,5,Sản phẩm đẹp dùng thích mua rẻ giá hời quá là ok,2,2,-1,-1,sản_phẩm đẹp dùng thích mua rẻ giá hời quá là tốt
shopee,24379423147,5,"Kiểu dáng đẹp,chắc chắn,đầy đủ phụ kiện,shop giao nhanh.",2,-1,2,-1,"kiểu_dáng đẹp , chắc_chắn , đầy_đủ phụ_kiện , cửa_hàng giao hàng nhanh ."
shopee,24379423147,5,"Nồi cơm điện Sunhouse sử dụng hợp kim nhôm cao cấp làm lòng nồi, đảm bảo khả năng truyền nhiệt nhanh và đều, giúp cơm chín nhanh, dẻo ngon mà vẫn giữ trọn vẹn ...",2,0,2,-1,"nồi cơm_điện sunhouse sử_dụng hợp_kim nhôm cao_cấp làm lòng nồi , đảm_bảo khả_năng truyền nhiệt nhanh và đều , giúp cơm chín nhanh , dẻo ngon mà vẫn giữ trọn_vẹn ..."
shopee,24379423147,5,"Dùng 1 tháng rồi mới qua đánh giá , nồi cơm nhìn xịn xò phù hợp với gđ 4-6 người , cơm nấu ngon độ chống dính cao nói chung là tiền nào của đó",2,0,-1,-1,"dùng 1 tháng rồi mới qua đánh_giá , nồi cơm nhìn xịn xò phù_hợp với gđ 4 6 người , cơm nấu ngon độ chống dính cao nói_chung là tiền nào của đó"
shopee,24379423147,5,"Nói chung hài lòng ,cơm đủ chín thôi chứ hơi trong nồi lúc mở ra cũng không nhiều quá đâu.",0,-1,-1,-1,"nói_chung hài_lòng , cơm đủ chín thôi chứ hơi trong nồi lúc mở ra cũng không nhiều quá đâu ."
shopee,24379423147,5,"Giao hàng đúng mẫu mã, giao tận nơi, ship đúng số lượng sản phẩm. Ship nhiệt tình quá. Hình ảnh mang tính chất nhận xu👌",1,-1,1,2,"giao hàng hàng đúng mẫu_mã , giao hàng tận nơi , giao hàng đúng số_lượng sản_phẩm . giao hàng nhiệt_tình quá . hình_ảnh mang tính_chất nhận xu"
shopee,24379423147,5,Mình mua cho đứa e. Để xem nó dùng ok thì mh quay lại phản hồi tiếp,2,-1,-1,-1,mình mua cho đứa e . để xem nó dùng tốt thì mh quay lại phản_hồi tiếp
shopee,24379423147,5,Nồi bự chà bá nha. Nhà 4 ng trở lên thì mua chớ 1 mk mk là khó nấu nha,-1,-1,-1,-1,nồi bự chà_bá nha . nhà 4 ng trở lên thì mua chớ 1 mình mình là khó nấu nha
shopee,24379423147,5,"Giao hàng nhanh có một ngày tới nơi, săn được giá rẻ",1,2,2,-1,"giao hàng hàng nhanh có một ngày tới nơi , săn được giá rẻ"
shopee,24379423147,5,"Hàng đúng mẫu mã, giao hàng nhanh, shipper nhiệt tình, chân thành, vui vẻ, giá cả phù hợp người tiêu dùng, sẽ ủng hộ shop lần sau. Cám ơn shop nhiều !",1,1,2,2,"hàng đúng mẫu_mã , giao hàng hàng nhanh , shipper nhiệt_tình , chân_thành , vui_vẻ , giá_cả phù_hợp người tiêu_dùng , sẽ ủng_hộ cửa_hàng lần sau . cám_ơn cửa_hàng nhiều !"
shopee,24379423147,5,Nồi nhìn rất chắc chắn gia công cứng cáp tốt lắm ạ,2,-1,-1,-1,nồi nhìn rất chắc_chắn gia_công cứng_cáp tốt lắm ạ
shopee,24379423147,5,Nhận hàng bao ưng. Sẽ quay lại ủng hộ,2,-1,-1,-1,nhận hàng bao ưng . sẽ quay lại ủng_hộ
shopee,24379423147,5,Nồi cơm điện 1.8L Sunhouse SHD8611 . Mua tặng mẹ về nhà mới mà mẹ chưa dùng,-1,-1,-1,-1,nồi cơm_điện 1.8 l sunhouse shd8611 . mua tặng mẹ về nhà mới mà mẹ chưa dùng
shopee,24379423147,4,Giao hàng nhanh. Giao đủ hàng. Chất lượng tạm ổn so với giá. Nói chung là ổn,2,1,2,-1,giao hàng hàng nhanh . giao hàng đủ hàng . chất_lượng tạm ổn so với giá . nói_chung là ổn
shopee,24379423147,5,"hàng đúng như quảng cáo chất lượng sản phẩm dùng một thời gian mới nhận xét được,rẻ hơn so với điện máy xanh nhiều",2,2,-1,-1,"hàng đúng như quảng_cáo chất_lượng sản_phẩm dùng một thời_gian mới nhận_xét được , rẻ hơn so với điện_máy xanh nhiều"
shopee,24379423147,5,"Hàng nhận đủ, đóng gói chắc chắn, sản phẩm y như mô tả, giá cả hợp lý. Chất lượng ổn trong tầm giá, dùng thấy hài lòng. Shop giao nhanh, tư vấn nhiệt tình, hỗ trợ tốt. Sẽ tiếp tục ủng hộ shop và giới thiệu cho bạn bè nếu có nhu cầu mua sắm",2,2,2,2,"hàng nhận đủ , đóng_gói chắc_chắn , sản_phẩm y_như mô_tả , giá_cả hợp_lý . chất_lượng ổn trong tầm giá , dùng thấy hài_lòng . cửa_hàng giao hàng nhanh , tư_vấn nhiệt_tình , hỗ_trợ tốt . sẽ tiếp_tục ủng_hộ cửa_hàng và giới_thiệu cho bạn_bè nếu có nhu_cầu mua_sắm"
shopee,24379423147,5,"Sản phẩm rất chất lượng, đáng giá với giá tiền.  * Giao hàng nhanh chóng và đóng gói sản phẩm cẩn thận.  * Chất lượng sản phẩm vượt xa mong đợi của tôi, rất hài lòng.  * Sản phẩm đáng mua, đáng bỏ tiền.  * Hình ảnh và mô tả sản phẩm chính xác, hài lòng hơn mong đợi.  3CE  * Dịch vụ khách hàng rất tốt, shop hỗ trợ nhiệt tình, sẽ ủng hộ lần sau.  * Sản phẩm giao nhanh và an toàn, không bị hỏng hóc....See",2,1,2,2,"sản_phẩm rất chất_lượng , đáng_giá với giá tiền . giao hàng hàng nhanh_chóng và đóng_gói sản_phẩm cẩn_thận . chất_lượng sản_phẩm vượt xa mong_đợi của tôi , rất hài_lòng . sản_phẩm đáng mua , đáng bỏ tiền . hình_ảnh và mô_tả sản_phẩm chính_xác , hài_lòng hơn mong_đợi . 3ce dịch_vụ khách_hàng rất tốt , cửa_hàng hỗ_trợ nhiệt_tình , sẽ ủng_hộ lần sau . sản_phẩm giao hàng nhanh và an_toàn , không bị hỏng_hóc ... . see"
shopee,24379423147,5,"Sản phẩm chất lượng, thiết kế đẹp và chắc chắn. Chất liệu tốt, sử dụng thoải mái, đúng như mô tả. Giao hàng nhanh, đóng gói cẩn thận. Rất hài lòng với trải nghiệm mua sắm, sẽ tiếp tục ủng hộ trong tương lai. Đáng đồng tiền bát gạo.",2,1,2,-1,"sản_phẩm_chất_lượng , thiết_kế đẹp và chắc_chắn . chất_liệu tốt , sử_dụng thoải_mái , đúng như mô_tả . giao hàng hàng nhanh , đóng_gói cẩn_thận . rất hài_lòng với trải nghiệm mua_sắm , sẽ tiếp_tục ủng_hộ trong tương_lai . đáng đồng_tiền bát gạo ."
shopee,24379423147,5,Video hình ảnh mabg tính chất nhận xu Sản phẩm tốt Giá hợp lí Shop giao hàng nhanh Gói hàng cẩn thận ạhhhh,2,1,2,-1,video hình_ảnh mabg tính_chất nhận xu sản_phẩm tốt giá hợp_lí cửa_hàng giao hàng hàng nhanh gói hàng cẩn_thận ạhhhh
shopee,24379423147,5,"""Sản phẩm chất lượng tốt, màu sắc đẹp, giá cả hợp lý. Tôi rất hài lòng với mua sắm này! Giao hàng nhanh chóng, đóng gói cẩn thận. Cảm ơn shop!""",2,2,2,-1,"sản_phẩm_chất_lượng tốt , màu_sắc_đẹp , giá_cả hợp_lý . tôi rất hài_lòng với mua_sắm này ! giao hàng hàng nhanh_chóng , đóng_gói cẩn_thận . cảm_ơn cửa_hàng !"
shopee,24379423147,5,"Giao hàng nhanh, đóng gói chắc chắn, nồi đẹp, nấu cơm ổn",2,-1,2,-1,"giao hàng hàng nhanh , đóng_gói chắc_chắn , nồi đẹp , nấu cơm ổn"
shopee,24379423147,5,"Sản phẩm mang lại trải nghiệm sử dụng khá ổn định và tiện lợi. Thiết kế đơn giản, dễ dùng, phù hợp với nhiều đối tượng khác nhau. Chất lượng đáp ứng tốt nhu cầu cơ bản, hoạt động mượt mà. So với mức giá, đây là lựa chọn hợp lý, đáng cân nhắc cho người dùng phổ thông.",2,2,-1,-1,"sản_phẩm mang lại trải nghiệm sử_dụng khá ổn_định và tiện_lợi . thiết_kế đơn_giản , dễ dùng , phù_hợp với nhiều đối_tượng khác nhau . chất_lượng đáp_ứng tốt nhu_cầu cơ_bản , hoạt_động mượt_mà . so với mức giá , đây là lựa_chọn hợp_lý , đáng cân_nhắc cho người dùng phổ_thông ."
shopee,24379423147,5,"Bếp từ Sunhouse được đánh giá cao về chất lượng, độ bền và tính năng an toàn, phù hợp với nhiều gia đình Việt. Các sản phẩm bếp từ của Sunhouse nổi bật với thiết kế đẹp mắt, sang trọng, mặt bếp bằng kính chịu lực, chịu nhiệt tốt và dễ dàng vệ sinh.",2,0,-1,-1,"bếp từ sunhouse được đánh_giá cao về chất_lượng , độ bền và tính_năng an_toàn , phù_hợp với nhiều gia_đình việt . các sản_phẩm bếp từ của sunhouse nổi_bật với thiết_kế đẹp_mắt , sang_trọng , mặt bếp bằng kính chịu lực , chịu_nhiệt tốt và dễ_dàng vệ_sinh ."
shopee,24379423147,5,"Hàng nhận đủ và đúng mô tả, chất lượng ổn so với giá, đóng gói chắc chắn, giao hàng nhanh chóng, shop tư vấn nhiệt tình, nói chung hài lòng với đơn hàng và sẽ tiếp tục ủng hộ trong những lần sau.",2,1,2,2,"hàng nhận đủ và đúng mô_tả , chất_lượng ổn so với giá , đóng_gói chắc_chắn , giao hàng hàng nhanh_chóng , cửa_hàng tư_vấn nhiệt_tình , nói_chung hài_lòng với đơn hàng và sẽ tiếp_tục ủng_hộ trong những lần sau ."
shopee,24379423147,5,"Sản phẩm đúng mô tả, chất lượng tốt, đóng gói cẩn thận. Giao hàng nhanh, shop tư vấn nhiệt tình. Rất hài lòng!",2,-1,2,2,"sản_phẩm đúng mô_tả , chất_lượng tốt , đóng_gói cẩn_thận . giao hàng hàng nhanh , cửa_hàng tư_vấn nhiệt_tình . rất hài_lòng !"
shopee,24379423147,5,"Chất lượng cao, màu sắc hoàn hảo, tính thẩm mỹ hoàn thiện, sản phẩm tinh tế, thiết kế vĩ đại, tinh hoa hội tụ, thế giới cũng chỉ đến thế là cùng!! Bjkfll",2,0,-1,-1,"chất_lượng cao , màu_sắc hoàn_hảo , tính thẩm_mỹ hoàn_thiện , sản_phẩm tinh_tế , thiết_kế vĩ_đại , tinh_hoa hội_tụ , thế_giới cũng chỉ đến thế_là cùng ! ! bjkfll"
shopee,24379423147,5,"Sản phẩm chính hãng, giao hàng  nhanh, đóng gói cẩn thận. Phụ kiện đi kèm đầy đủ",1,-1,2,-1,"sản_phẩm chính hãng , giao hàng hàng nhanh , đóng_gói cẩn_thận . phụ_kiện đi kèm đầy_đủ"
shopee,24379423147,5,Hàng đẹp giao nhanh nấu cơm ngon chông dính tốt,2,-1,2,-1,hàng đẹp giao hàng nhanh nấu cơm ngon chông dính tốt
shopee,24379423147,5,"Giao hàng nhanh, đầy đủ phủ kiện, giống y như mô tả, nấu hạt cơm cũng rất ngon, mẫu mã đẹp. Sử dụng dễ dàng",2,-1,2,-1,"giao hàng hàng nhanh , đầy_đủ phủ kiện , giống y_như mô_tả , nấu hạt cơm cũng rất ngon , mẫu_mã đẹp . sử_dụng dễ_dàng"
shopee,24379423147,5,"nấu cơm ngon, gạo nấu nhanh chín oke được dùng được oke dùng ổn",2,-1,2,-1,"nấu cơm ngon , gạo nấu nhanh chín tốt được dùng được tốt dùng ổn"
shopee,24379423147,5,"Đóng gói cẩn thận, có thể thấy tâm huyết của người bán. Hộp không bị móp méo, vận chuyển rất tốt.  Thời gian giao hàng nhanh chóng, tôi không phải chờ đợi quá lâu để nhận sản phẩm.  Chất lượng sản phẩm vượt mong đợi. Tôi rất hài lòng với trải nghiệm mua hàng này",2,2,2,-1,"đóng_gói cẩn_thận , có_thể thấy tâm_huyết của người bán . hộp không bị móp méo , vận_chuyển rất tốt . thời_gian giao hàng hàng nhanh_chóng , tôi không phải chờ_đợi quá lâu để nhận sản_phẩm . chất_lượng sản_phẩm vượt mong_đợi . tôi rất hài_lòng với trải nghiệm mua hàng này"
shopee,24379423147,5,"Đóng gói cẩn thận, có thể thấy tâm huyết của người bán. Hộp không bị móp méo, vận chuyển rất tốt. Thời gian giao hàng nhanh chóng, tôi không phải chờ đợi quá lâu để nhận sản phẩm",2,2,2,-1,"đóng_gói cẩn_thận , có_thể thấy tâm_huyết của người bán . hộp không bị móp méo , vận_chuyển rất tốt . thời_gian giao hàng hàng nhanh_chóng , tôi không phải chờ_đợi quá lâu để nhận sản_phẩm"
shopee,24379423147,5,"Sản phẩm đúng mô tả, đóng gói kỹ lưỡng, giao hàng đúng hẹn. Chất lượng sản phẩm rất tốt, sử dụng thấy ổn định, đáng tiền. Cảm ơn shop đã phục vụ chu đáo!",2,1,2,2,"sản_phẩm đúng mô_tả , đóng_gói kỹ_lưỡng , giao hàng hàng đúng hẹn . chất_lượng sản_phẩm rất tốt , sử_dụng thấy ổn_định , đáng tiền . cảm_ơn cửa_hàng đã phục_vụ chu_đáo !"
shopee,24379423147,5,"Nấu cơm.nhiều hơi, ngon nha. Mình thích quai xách như này, rất tiện. Kiểu dáng nồi rất đẹp, nhìn sang. Mua với giá 490k mà nồi chính hãng này thì quá ok r",2,1,-1,-1,"nấu cơm . nhiều hơi , ngon nha . mình thích quai xách như này , rất tiện . kiểu_dáng nồi rất đẹp , nhìn sang . mua với giá 490k mà nồi chính hãng này thì quá tốt r"
shopee,24379423147,5,"Đã nhận được hàng đồ rất là đẹp gửi đầy đủ không bị bóp méo ở đâu,  rất là dễ sử dụng và nhìn xịn sò mong là bền  lâu",2,-1,0,-1,"đã nhận được hàng đồ rất là đẹp gửi đầy_đủ không bị bóp_méo ở đâu , rất là dễ sử_dụng và nhìn xịn sò mong là bền lâu"
shopee,24379423147,5,"Lại đặt tiếp sp của shop và lần này đóng gói chỉnh chu, đỡ hơn trc nên 5 sao ạ. Nồi oke, có xôi nc ổn định",2,-1,1,-1,"lại đặt tiếp sản_phẩm của cửa_hàng và lần này đóng_gói chỉnh chu , đỡ hơn trc nên 5 sao ạ . nồi tốt , có xôi nc ổn_định"
shopee,24379423147,5,"Giao hàng nhanh, nhiệt tình. Shop gói hàng cẩn thận. Khá ưng ý với sản phẩm, giá phải chăng. Áp được mã giảm nên giá cũng khá hạt rẻ. Hài lòng với sản phẩm.",0,2,2,2,"giao hàng hàng nhanh , nhiệt_tình . cửa_hàng gói hàng cẩn_thận . khá ưng_ý với sản_phẩm , giá phải_chăng . áp được mã giảm nên giá cũng khá hạt rẻ . hài_lòng với sản_phẩm ."
shopee,24379423147,5,"Sản phẩm dùng khá tốt, đúng mẫu và màu sắc.  Hài lòng với chất lượng sản phẩm.",2,-1,-1,-1,"sản_phẩm dùng khá tốt , đúng mẫu và màu_sắc . hài_lòng với chất_lượng sản_phẩm ."
shopee,24379423147,5,"Sản phẩm tốt, dễ sử dụng, giá thành rẻ",2,2,-1,-1,"sản_phẩm tốt , dễ sử_dụng , giá_thành rẻ"
shopee,24379423147,5,"Nồi nấu cơm khá ngon giữ ấm lâu k có cháy , mẫu mã nhìn rất đẹp chắc chắn hài lòng",2,-1,0,-1,"nồi nấu cơm khá ngon giữ ấm lâu không có cháy , mẫu_mã nhìn rất đẹp chắc_chắn hài_lòng"
shopee,24379423147,5,Hy vọng độ chống dính của nồi tốt..,2,-1,-1,-1,hy_vọng độ chống dính của nồi tốt . .
shopee,24379423147,5,"Chất lượng ok, màu xám đẹp săn sale giá dưới 500 quá ok",2,2,-1,-1,"chất_lượng tốt , màu xám đẹp săn sale giá dưới 500 quá tốt"
shopee,24379423147,5,"Sp nâu cơm ngon, thiết ke sang trọng, phù hợp với 3 ng ăn",2,-1,-1,-1,"sản_phẩm nâu cơm ngon , thiết ke sang_trọng , phù_hợp với 3 ng ăn"
shopee,24379423147,5,Giao hg nhang dong goi tot Cam com chin nhanh Se danh gia them,1,-1,2,-1,giao hàng hg nhang dong goi tot cam com chin nhanh se danh gia them
shopee,24379423147,5,"Shop đánh giá cẩn thận, gửi hàng nhanh, sản phẩm chất lượng, lần sau sẽ quay lại ủng hộ shop tiếp ạ !",2,1,2,-1,"cửa_hàng đánh_giá cẩn_thận , gửi hàng nhanh , sản_phẩm_chất_lượng , lần sau sẽ quay lại ủng_hộ cửa_hàng tiếp ạ !"
shopee,24379423147,5,Mua giá hời rất thích. Nấu cơm ổn cho tới bây giờ,2,2,-1,-1,mua giá hời rất thích . nấu cơm ổn cho tới bây_giờ
shopee,24379423147,5,Giao hàng nhanh Săn được giá 500,1,1,2,-1,giao hàng hàng nhanh săn được giá 500
shopee,24379423147,5,Shop giao hàng nhanh. Đóng gói đẹp và chắc chắn.,2,-1,2,-1,cửa_hàng giao hàng hàng nhanh . đóng_gói đẹp và chắc_chắn .
shopee,24379423147,5,Giao hàng nhanh Bao gói cẩn thận Giá ổn Sản phẩm ổn Săn sale nên giá hời hơn bt nè Hình mang tính nhận xu,2,2,2,-1,giao hàng hàng nhanh bao_gói cẩn_thận giá ổn sản_phẩm ổn săn sale nên giá hời hơn bt nè hình mang tính nhận xu
shopee,24379423147,5,Đúng mẫu như mô tả giao hàng nhah đóng gói cẩn thận tốt,2,-1,2,-1,đúng mẫu như mô_tả giao hàng hàng nhah đóng_gói cẩn_thận tốt
shopee,24379423147,5,"Giao hàng nhanh, nồi to, màu đẹp nấu tốt",2,-1,2,-1,"giao hàng hàng nhanh , nồi to , màu đẹp nấu tốt"
shopee,24379423147,5,"✅✅✅Chiếc quần quá đúng í e, dáng đẹp, túi rộng để dk điện thoại, mix vs các kiểu áo đều ok, chất vải mềm dễ mặc đặc biệt là siêu rẻ, chưa tới 100k cụ thể là 45k ngã ngửa chưa ce🤣 Diện nguyên cái sọp pi trên người ạ🤣 Link e để hết bên dưới: Áo-quần-túi-dép🤣 Tranh thủ 4/4 săn sale ce ưi",2,2,-1,-1,"chiếc quần quá đúng í e , dáng đẹp , túi rộng để dk điện_thoại , mix với các kiểu áo đều tốt , chất vải mềm dễ mặc đặc_biệt là siêu rẻ , chưa tới 100k cụ_thể là 45k ngã_ngửa chưa ce diện nguyên cái sọp pi trên người ạ link e để hết bên dưới áo_quần túi dép tranh_thủ 4 4 săn sale ce ưi"
shopee,24379423147,5,"Sản phẩm được thiết kế tinh xảo, mang tính thẩm mỹ cao và thu hút người nhìn ngay từ lần đầu. 	•	Kiểu dáng hiện đại, tiện dụng và phù hợp với xu hướng hiện nay. 	•	Tổng thể sản phẩm vừa đẹp mắt vừa tiện lợi, tạo cảm giác sang trọng và chuyên nghiệp.",2,0,-1,-1,"sản_phẩm được thiết_kế tinh_xảo , mang tính thẩm_mỹ cao và thu_hút người nhìn ngay từ lần đầu . kiểu_dáng hiện_đại , tiện_dụng và phù_hợp với xu_hướng hiện_nay . tổng_thể sản_phẩm vừa đẹp_mắt vừa tiện_lợi , tạo cảm_giác sang_trọng và chuyên_nghiệp ."
shopee,24379423147,5,"Sản phẩm vuề tới là dùng thử luôn thì thấy khá ổn, độ bền thì phải dùng thời gian mới biết đc.Shop giao hàng nhanh, giá cả rất hợp lý so với các shop khác hình ảnh và video mang tính nhận xu",2,2,2,-1,"sản_phẩm vuề tới là dùng thử luôn thì thấy khá ổn , độ bền thì phải dùng thời_gian mới biết được . cửa_hàng giao hàng hàng nhanh , giá_cả rất hợp_lý so với các cửa_hàng khác hình_ảnh và video mang tính nhận xu"
shopee,24379423147,5,mình mới sử dụng được 2 ngày không biết bền ra sao nhưng mà đóng gói cẩn thận mẹ mình khen nấu cơm ngon,2,-1,2,-1,mình mới sử_dụng được 2 ngày không biết bền ra sao nhưng mà đóng_gói cẩn_thận mẹ mình khen nấu cơm ngon
shopee,24379423147,5,"Không bao giờ nghĩ máy ảnh lại rẻ đến thế. Thiết kế đẹp, chất lượng săn sale có 99k cả máy lẫn flim, hình dán siêu xinh nói chung rất thích. 10 điểm vì Shop tư vấn nhiệt tình.",2,2,-1,2,"không bao_giờ nghĩ máy_ảnh lại rẻ đến thế . thiết_kế đẹp , chất_lượng săn sale có 99k cả máy lẫn flim , hình dán siêu xinh nói_chung rất thích . 10 điểm vì cửa_hàng tư_vấn nhiệt_tình ."
shopee,24379423147,5,"Da xinh, dáng chuẩn, tóc mượt – tất cả bí kíp làm đẹp trong một livestream! Sẵn sàng săn deal cùng tôi nào các bác.  Hẹn các bác lúc 18:00 ngày 7.1 nhá!   #ShopeeLive #ShopeebeautyStar #Shopeelamdep #Salim",2,-1,-1,1,"da xinh , dáng chính hãng , tóc mượt tất_cả bí kíp làm_đẹp trong một livestream ! sẵn_sàng săn deal cùng tôi nào các bác . hẹn các bác lúc 18 00 ngày 7.1 nhá ! shopeelive shopeebeautystar shopeelamdep salim"
shopee,24379423147,5,Toi mua hang nay nhieu lan va thay kha oke men da dat am sieu toc va noi com hinh anh k lien quan lam,2,-1,-1,-1,toi mua hang nay nhieu lan va thay kha tốt men da dat am sieu toc va noi com hinh anh không lien quan lam
shopee,24379423147,5,"sản phẩm giao nhanh. đúng mô tả , chất lượng phải dùng 1 thời gian mới quay lại đánh giá được",2,2,2,-1,"sản_phẩm giao hàng nhanh . đúng mô_tả , chất_lượng phải dùng 1 thời_gian mới quay lại đánh_giá được"
shopee,24379423147,5,shop giao hàng nhanh đúng mô tả giá cả hợp lý đánh giá hình ảnh và video chỉ mang tính chất nhận xu,1,2,2,-1,cửa_hàng giao hàng hàng nhanh đúng mô_tả giá_cả hợp_lý đánh_giá hình_ảnh và video chỉ mang tính_chất nhận xu
shopee,24379423147,5,Chưa dùng thử nên chưa biết chất lượng thế nào nhưng săn sale được giá hợp lý,0,2,-1,-1,chưa dùng thử nên chưa biết chất_lượng thế_nào nhưng săn sale được giá hợp_lý
shopee,24379423147,5,"Nồi khá xinh, đã thử nấu cơm khá ok. Giao hàng nhanh, cản thận.",2,-1,2,-1,"nồi khá xinh , đã thử nấu cơm khá tốt . giao hàng hàng nhanh , cản thận ."
shopee,24379423147,4,"""Đóng gói hàng kĩ, hàng không bị móp méo trong quá trình vận chuyển, sản phẩm dùng tốt, sử dụng có hiệu quả sẽ ủng hộ thêm""",2,-1,2,-1,"đóng_gói hàng kĩ , hàng không bị móp méo trong quá_trình vận_chuyển , sản_phẩm dùng tốt , sử_dụng có hiệu_quả sẽ ủng_hộ thêm"
shopee,24379423147,5,"Giao hàng nhanh,bao bọc kĩ,sẽ ủng hộ lần sau",1,-1,2,-1,"giao hàng hàng nhanh , bao_bọc kĩ , sẽ ủng_hộ lần sau"
shopee,24379423147,5,"Giống mô tả, nồi ổn định, giao hàng nhanh, hình ảnh mang tính nhận xu.",2,-1,2,-1,"giống mô_tả , nồi ổn_định , giao hàng hàng nhanh , hình_ảnh mang tính nhận xu ."
shopee,24379423147,5,Nấu cơm dẻo ngon á…mới mua nấu thử thấy cũng ổn áp…còn về lâu thì hok pic nua á…tot cho 5 sao,2,-1,0,-1,nấu cơm dẻo ngon á mới mua nấu thử thấy cũng ổn_áp còn về lâu thì hok pic nua á tot cho 5 sao
shopee,24379423147,5,"sản phẩm tốt giá cả phải chăng , về độ bền thì dùng lâu mới biết được",2,2,0,-1,"sản_phẩm tốt giá_cả phải_chăng , về độ bền thì dùng lâu mới biết được"
shopee,24379423147,5,"Sản phẩm chất lượng tuyệt vời Giá tiền hợp lý, chẳng chê điểm gì Hàng ngon như ý lòng ta Dùng rồi mới biết thật là đáng mua",2,2,-1,-1,"sản_phẩm_chất_lượng tuyệt_vời giá tiền hợp_lý , chẳng chê điểm gì hàng ngon như_ý lòng ta dùng rồi mới biết thật là đáng mua"
shopee,24379423147,5,"Nhận hàng rất nhanh, đúng mẫu đúng màu đã test sài êm sẽ ủng hộ thêm nếu sau thời gian máy vẫn chạy êm cảm ơn",2,2,2,-1,"nhận hàng rất nhanh , đúng mẫu đúng màu đã test sài_êm sẽ ủng_hộ thêm nếu sau thời_gian máy vẫn chạy êm cảm_ơn"
shopee,24379423147,5,"Giao hàng nhanh chóng và đóng gói sản phẩm cẩn thận đầy đủ các món mình đặt, chất lượng sản phẩm ok , lòng nồi mỏng",2,-1,2,-1,"giao hàng hàng nhanh_chóng và đóng_gói sản_phẩm cẩn_thận đầy_đủ các món mình đặt , chất_lượng sản_phẩm tốt , lòng nồi mỏng"
shopee,24379423147,5,"dùng được 1 tháng, thấy rất tốt nên mua thử nhé môi người",2,-1,-1,-1,"dùng được 1 tháng , thấy rất tốt nên mua thử nhé môi người"
shopee,24379423147,5,"Nồi cơm bên ngoài khá to, nấu cơm ngon",2,-1,-1,-1,"nồi cơm bên ngoài khá to , nấu cơm ngon"
shopee,24379423147,5,Săn sale cuối năm nên được cái giá cũng ổn so với giá tiền nồi cơm,0,2,-1,-1,săn sale cuối năm nên được cái giá cũng ổn so với giá tiền nồi cơm
shopee,24379423147,5,"Đã nhận được hàng, đóng gói cẩn thận nha. Nấu cơm nhanh lắm ạ, mình dùng được 10 ngày rồi mới đánh giá, xịn nha 💯",2,1,2,-1,"đã nhận được hàng , đóng_gói cẩn_thận nha . nấu cơm nhanh lắm ạ , mình dùng được 10 ngày rồi mới đánh_giá , xịn nha"
shopee,24379423147,5,"Hàng được đóng gói cẩn thận, thời gian giao hàng khá nhanh. Chất lượng rất okie, sẽ đánh giá lại sau 1 thgian sử dụng.",2,2,2,-1,"hàng được đóng_gói cẩn_thận , thời_gian giao hàng hàng khá nhanh . chất_lượng rất okie , sẽ đánh_giá lại sau 1 thgian sử_dụng ."
shopee,24379423147,5,"Shop giao hàng nhanh. Nồi nấu cơm chín nhanh, đều, ăn cơm.ngon. Nên mua ạ",2,-1,2,-1,"cửa_hàng giao hàng hàng nhanh . nồi nấu cơm chín nhanh , đều , ăn cơm . ngon . nên mua ạ"
shopee,24379423147,5,"My mother is a person I admire most. She devoted a lot of time and energy to the upbringing of my two brothers and 1. Despite working hard, she always made time to teach us many useful things which are necessary and important in our later lives. Moreover, she is a good role model for me to follow. She always tries to get on well with people who live next door and help everyone when they are in difficulties, so most of them respect and love her. I admire and look up to my mother because she not only brings me up well but also stands by me and gives some help if necessary. For example, when I encounter some difficulties, she will give me some precious advice to help me solve those problems. She has a major influence on me and 1 hope that I will inherit some of her traits.",2,-1,-1,-1,"my mother is a person i admire most . she devoted a lot of time and energy to the upbringing of my two brothers and 1 . despite working hard , she always made time to teach us many useful things which are necessary and important in our later lives . moreover , she is a good role model for me to follow . she always tries to get on well with people who live next door and help everyone when they are in difficulties , so most of them respect and love her . i admire and look up to my mother because she not only brings me up well but also stands by me and gives some help if necessary . for example , when i encounter some difficulties , she will give me some precious advice to help me solve those problems . she has a major influence on me and 1 hope that i will inherit some of her traits ."
